"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1559","Overview page shows ordered item","","Tue Mar 24 19:39:28 UTC 2026","passed","Tue Mar 24 19:39:30 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1014","Invalid login attempts show correct error message Epic sadface: Password is required","","Tue Mar 24 19:39:18 UTC 2026","passed","Tue Mar 24 19:39:19 UTC 2026","","Login Tests","com.automation.ui.tests.LoginTest","invalidLoginShowsError"
"","1654","Incomplete checkout form shows correct validation error Error: First Name is required","","Tue Mar 24 19:39:30 UTC 2026","passed","Tue Mar 24 19:39:31 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1218","Checkout info page displays correct title","","Tue Mar 24 19:39:34 UTC 2026","passed","Tue Mar 24 19:39:36 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
"","1161","Cart page displays correct title","","Tue Mar 24 19:39:22 UTC 2026","passed","Tue Mar 24 19:39:24 UTC 2026","","Cart Tests","com.automation.ui.tests.CartTest","cartPageHasCorrectTitle"
"","1099","Invalid login attempts show correct error message Epic sadface: Sorry, this user has been locked out.","","Tue Mar 24 19:39:15 UTC 2026","passed","Tue Mar 24 19:39:16 UTC 2026","","Login Tests","com.automation.ui.tests.LoginTest","invalidLoginShowsError"
"","1146","Cart contains the added product","","Tue Mar 24 19:39:24 UTC 2026","passed","Tue Mar 24 19:39:25 UTC 2026","","Cart Tests","com.automation.ui.tests.CartTest","cartContainsAddedProduct"
"","1620","Incomplete checkout form shows correct validation error Error: Postal Code is required","","Tue Mar 24 19:39:33 UTC 2026","passed","Tue Mar 24 19:39:34 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1026","Invalid login attempts show correct error message Epic sadface: Username is required","","Tue Mar 24 19:39:17 UTC 2026","passed","Tue Mar 24 19:39:18 UTC 2026","","Login Tests","com.automation.ui.tests.LoginTest","invalidLoginShowsError"
"","1028","Invalid login attempts show correct error message Epic sadface: Username and password do not match any user in this service","","Tue Mar 24 19:39:16 UTC 2026","passed","Tue Mar 24 19:39:17 UTC 2026","","Login Tests","com.automation.ui.tests.LoginTest","invalidLoginShowsError"
"","12381","User can log out from inventory page","","Tue Mar 24 19:39:02 UTC 2026","passed","Tue Mar 24 19:39:15 UTC 2026","","Inventory Tests","com.automation.ui.tests.InventoryTest","userCanLogout"
"","1201","Removing a product empties the cart","","Tue Mar 24 19:39:21 UTC 2026","passed","Tue Mar 24 19:39:22 UTC 2026","","Cart Tests","com.automation.ui.tests.CartTest","removingProductEmptiesCart"
"","1017","Standard user can log in successfully","","Tue Mar 24 19:39:19 UTC 2026","passed","Tue Mar 24 19:39:20 UTC 2026","","Login Tests","com.automation.ui.tests.LoginTest","standardUserCanLogin"
"","10974","Inventory page displays correct title","","Tue Mar 24 19:38:47 UTC 2026","passed","Tue Mar 24 19:38:58 UTC 2026","","Inventory Tests","com.automation.ui.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1600","Incomplete checkout form shows correct validation error Error: Last Name is required","","Tue Mar 24 19:39:31 UTC 2026","passed","Tue Mar 24 19:39:33 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1740","Finishing order navigates to confirmation page","","Tue Mar 24 19:39:25 UTC 2026","passed","Tue Mar 24 19:39:26 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1302","Adding a product updates the cart badge","","Tue Mar 24 19:39:00 UTC 2026","passed","Tue Mar 24 19:39:01 UTC 2026","","Inventory Tests","com.automation.ui.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1260","Adding multiple products updates cart badge count","","Tue Mar 24 19:38:59 UTC 2026","passed","Tue Mar 24 19:39:00 UTC 2026","","Inventory Tests","com.automation.ui.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1610","Valid info navigates to checkout overview page","","Tue Mar 24 19:39:26 UTC 2026","passed","Tue Mar 24 19:39:28 UTC 2026","","Checkout Tests","com.automation.ui.tests.CheckoutTest","validInfoNavigatesToOverview"
"","1291","Proceeding to checkout navigates to checkout info page","","Tue Mar 24 19:39:20 UTC 2026","passed","Tue Mar 24 19:39:21 UTC 2026","","Cart Tests","com.automation.ui.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
"","1118","Inventory page displays all products","","Tue Mar 24 19:39:01 UTC 2026","passed","Tue Mar 24 19:39:02 UTC 2026","","Inventory Tests","com.automation.ui.tests.InventoryTest","inventoryPageDisplaysAllProducts"
